name,profileUrl,url,desc,phone,fax,email,type,isPublic,publicHours,hasOnSiteTastingRoom,region,img,wines,id,White Wines,Red Wines,Other Types,Alvarinho,Barbera,Black Muscat,Blend - Bordeaux Style Red,Blend - Bordeaux Style White,Blend - Other Red,Blend - Other White,Blend - Proprietary Red,Blend - Proprietary White,Blend - Rhone Style Red,Blend - Rhone Style White,Cabernet Franc,Cabernet Sauvignon,Carmenere,Chardonnay,Chenin Blanc,Cider,Cinsault,Dolcetto,Folle Blanche/ Picpoul Blanc,Fruit,Fume Blanc,Gamay Noir,Gewurztraminer,Grenache Blanc,Grenache Noir,Gruner Veltliner,Late Harvest/Dessert/Ice Wine,Lemberger,Madeleine Angevine,Malbec,Marechal Foch,Mead,Merlot,Montepulciano,Mourvedre,Muller-Thurgau,Muscat Blanc,Muscat Canelli,Muscat Noir,Nebbiolo,Orange Muscat,Other,Petit Verdot,Petite Sirah,Pinot Blanc,Pinot Gris,Pinot Noir,Primitivo,Riesling,Rose,Roussanne,Sagrantino,Sake,Sangiovese,Sauvignon Blanc,Semillon,Siegerrebe,Sparkling,Sylvaner,Syrah,Tempranillo,Tinto Cao,Touriga Nacional,Viognier,Zinfandel
Waterbrook Winery,https://www.washingtonwine.org/wineries/waterbrook-winery/,http://www.waterbrook.com,,509-522-1262,,,Winery,True,Sun-Th 10 a.m.  - 6 p.m.; F-Sat 10 a.m. - 8 p.m.,1,Walla Walla,https://wswc-1290.kxcdn.com/_assets/cd0c69e7f00a2780650968d24176a9ec/WB_NEW.Logos_Copper.jpg,"[{'objectName': '081a018bf6256eb4312b089ad787125c', 'name': 'Waterbrook Sauvignon Blanc', 'variety': 'Sauvignon Blanc'}, {'objectName': 'f3cf7159a71e49d84009782c7acf5b02', 'name': 'Waterbrook Chardonnay', 'variety': 'Chardonnay'}, {'objectName': 'e48feafb4db17596dfba84162493c2a6', 'name': 'Waterbrook Sangiovese Rose', 'variety': 'Sangiovese'}, {'objectName': '1d81e007e30532a131b27d269f85cf31', 'name': 'Waterbrook Merlot', 'variety': 'Merlot'}, {'objectName': 'cd99bcc64e9a46af351854fd665b367e', 'name': 'Waterbrook Cabernet Sauvignon', 'variety': 'Cabernet Sauvignon'}, {'objectName': 'ef0ef182745640fc442c8454bb438f22', 'name': 'Waterbrook Reserve Merlot', 'variety': 'Merlot'}, {'objectName': 'e95b5357c44d41d295c8475ae1ae8334', 'name': 'Waterbrook Meritage', 'variety': 'Blend - Bordeaux Style Red'}, {'objectName': '5df13bd1ad15a137c2524972664790a6', 'name': 'Waterbrook Melange Blanc', 'variety': 'Blend - Other White'}, {'objectName': 'a8ccf0076b04c76a247fb57188c11852', 'name': 'Waterbrook Reserve Chardonnay', 'variety': 'Chardonnay'}, {'objectName': '4de0166f0b2088d82aec5ad347100ca6', 'name': 'Waterbrook Reserve Cabernet Sauvignon', 'variety': 'Cabernet Sauvignon'}, {'objectName': '2dd5fcd1fe88a6b75d4232071ab26c8a', 'name': 'Waterbrook Riesling', 'variety': 'Riesling'}, {'objectName': '8fce106791d2f4c4145b5c25a1c242f1', 'name': 'Waterbrook Pinot Gris', 'variety': 'Pinot Gris'}, {'objectName': '83365918f04e603ef28cce15bcaa451f', 'name': 'Waterbrook Melange Noir', 'variety': 'Blend - Other Red'}]",1271,6,7,0,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No
Waters Winery,https://www.washingtonwine.org/wineries/waters-winery/,http://www.waterswinery.com,Waters was founded in 2005 based on our indelible belief that Walla Walla Valley terroir is capable of producing some of the best wines in the world. Our winemaking is influenced by preference for old world wines that express time and place of origin,541-203-0020,,talk@trwines.com,Winery,True,"11 AM - 4 PM Sun-Thurs
11 AM - 5PM Fri-Sat",1,Walla Walla,https://wswc-1290.kxcdn.com/_assets/afb4c00d2571b14746237cb6deeb4ab5/WATERSLOGO.png,[],1273,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
Wautoma Springs Winery,https://www.washingtonwine.org/wineries/wautoma-springs-winery/,,,,,,Winery,False,,,,https://wswc-1290.kxcdn.com/_assets/99e94db19d919763b792410e6e086fca/default_profile_img-01.png,[],14917,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
Waving Tree Winery,https://www.washingtonwine.org/wineries/waving-tree-winery/,www.wavingtreewinery.com,,509-773-6552,,,Winery,False,,,Southwest WA,https://wswc-1290.kxcdn.com/_assets/99e94db19d919763b792410e6e086fca/default_profile_img-01.png,[],18166,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
Wawawai Canyon,https://www.washingtonwine.org/wineries/wawawai-canyon_1/,http://www.wawawaicanyon.com,"The oldest bonded winery in Whitman County, Wawawai Canyon is the premier destination winery on the Palouse.",509-338-4916,,wines@wawawaicanyon.com,Winery,True,"Hours are Thur-Sat, Noon - 6 PM or by appointment.",1,Spokane,https://wswc-1290.kxcdn.com/_assets/2ca5644198ecb7a420aec1eb2044c302/WCW07Carmenere.jpg,"[{'objectName': '567d7da9f3f296ea2b108df91b907320', 'name': 'Cabernet franc', 'variety': 'Cabernet Franc'}]",1276,0,1,0,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
Wedge Mountain Winery,https://www.washingtonwine.org/wineries/wedge-mountain-winery/,http://www.wedgemountainwinery.com,"Wedge Mountain Winery is a small, family - owned winery and vineyard located in the eastern foothills of the Cascade Mountains near Leavenworth, Washington. We produce premium, hand-crafted wines, using traditional European methods.",509-548-7068,,charliem@nwi.net,Winery,True,Friday thru Monday 10:00 AM- 5:00 PM.,1,Leavenworth,https://wswc-1290.kxcdn.com/_assets/bb84a863358b9663234f878e4d2d126f/WMW_WedgeLabel_CabSauv_f.jpg,[],1278,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
Welcome Road Winery,https://www.washingtonwine.org/wineries/welcome-road-winery/,http://www.welcomeroadwinery.com,"Welcome Road is an fun-loving boutique winery in Seattle making wine from Yakima Valley in the French tradition, but with adventurous Pacific Northwest Spirt.  Our award-winning blends, including Bordeaux-style Roadtrip Red and wickedly luscious...",(206) 486-0788,,leigh@welcomeroadwinery.com,Winery,True,"Thur 5 to 8pm
Fri  5 to 8pm
Sat  1 to 7pm
Sun 2 to 5pm",1,Greater Seattle Area,https://wswc-1290.kxcdn.com/_assets/1b3f336ead24ab09f02951d8a87d3194/WR-logo-square.jpg,"[{'objectName': 'c0568e3dfc4e855ca5e6246822bb0aae', 'name': '2012 Atelier', 'variety': 'Blend - Proprietary Red'}, {'objectName': '1c36e906a0dc9b21157840252e7ffffa', 'name': '2012 Roadtrip Red', 'variety': 'Blend - Bordeaux Style Red'}, {'objectName': 'f4a0161079f1f299e87543cad1f48fe4', 'name': '2015 Semillon', 'variety': 'Semillon'}, {'objectName': 'db82bf3ebffd8d7a7484c3317c5210e9', 'name': '2013 Roadtrip White', 'variety': 'Blend - Proprietary White'}, {'objectName': '24ea100eea696a70da48c5f27d75bc9f', 'name': '2013 Lionne', 'variety': 'Syrah'}]",17617,2,3,0,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No
Wells'  Winery,https://www.washingtonwine.org/wineries/wells-winery_2/,http://www.wellswinery.com,"A small  winery, est. 2006, featuring wine made from fruits & berries naturally grown here in the northwest, without added sulfites.",360-978-6254,,wellswinery@msn.com,Winery,True,Refer to web site for current hours,1,Southwest WA,https://wswc-1290.kxcdn.com/_assets/1561e750e672f8af2dcf8ae6f63212c2/logo jpg.JPG,"[{'objectName': 'ac588cfb0a5003e58e89f5cb9bede67a', 'name': 'Strangely Strawberry', 'variety': 'Fruit'}, {'objectName': 'bcb68741a3070cf1929444dc0135eda5', 'name': 'Crazy Cranberry', 'variety': 'Fruit'}, {'objectName': '1c4c61682bc786fd8a59a8708731f8e3', 'name': 'Badass Blackberry', 'variety': 'Fruit'}, {'objectName': 'd0f1d6f503e7fc1b505728b92046f2df', 'name': 'Radical Rhubarb', 'variety': 'Other'}, {'objectName': 'fab15cdd0e252caa3b4467373b8c560d', 'name': 'Wacky Watermelon', 'variety': 'Fruit'}, {'objectName': '17780317fec28b969903e3f8a4d48a2c', 'name': 'Rippin Raspberry', 'variety': 'Fruit'}, {'objectName': '971e7a1ef72dcc58fb5c9968a4806ffa', 'name': 'Pleasant Plum', 'variety': 'Fruit'}, {'objectName': '2843b6a7667dcf8532e405c7086aad0f', 'name': 'Chillin Cherry', 'variety': 'Fruit'}, {'objectName': '938732cd5a581aa73f78db632cc0d5b7', 'name': 'Awesome Apple ', 'variety': 'Fruit'}, {'objectName': '7ac4c8aeb7b37a7be05d0a3190aa3916', 'name': 'Bouncing Blueberry', 'variety': 'Fruit'}]",1280,0,0,10,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
Westcott Bay Cider,https://www.washingtonwine.org/wineries/westcott-bay-cider/,www.westcottbaycider.com,"Westcott Bay Cider is the second oldest ciderworks in the state of Washington.  We make prize-winning traditional English-style cider with bittersweet and bittersharp apples grown in Westcott Bay Orchard on San Juan Island, Washington.",360 378-2606,,suzy@westcottbaycider.com,Winery,True,3 to 5 pm Saturdays from Memorial Day to Labor Day,1,North Sound,https://wswc-1290.kxcdn.com/_assets/f390b60e2ced7f498d9f57e79b2056be/westcottbaycider.jpg,"[{'objectName': '640900fe2119432fb830289a6922b05d', 'name': 'Traditional Cider', 'variety': 'Cider'}, {'objectName': '21f746d7300826e54347f2b0ebe9b559', 'name': 'Pommeau', 'variety': 'Cider'}]",14831,0,0,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
Westport Winery Garden Resort,https://www.washingtonwine.org/wineries/westport-winery-garden-resort/,http://www.WestportWinery.com,In 2017 Westport Winery was named Grays Harbor Business of the Year. The Sea Glass Grill was voted #2 winery restaurant in the nation by USA Today. Westport was voted Best Winery by King 5 Evening Magazine. In 2016 Westport Winery was named top...,360-648-2224,360-648-2223,info@WestportWinery.com,Winery,True,"Westport Winery Garden Resort is open daily from 8am to 7pm and until 8pm on Friday and Saturday. The award-winning Sea Glass Grill is open daily for breakfast, lunch and dinner. Westport Winery Seaside at 810 Broadway is open daily from 11am to 6pm.",1,South Sound (Olympia Area),https://wswc-1290.kxcdn.com/_assets/ffd573f21c72779a7f761ccce48f4cb5/2015 Lighthouse Front.jpg,"[{'objectName': '36d01b10b5d082edd06bc70e0e2bb7c9', 'name': 'Ancient Mariner', 'variety': 'Other'}, {'objectName': 'ee09495970ee933973e683507a27acca', 'name': 'Bella', 'variety': 'Sangiovese'}, {'objectName': 'c20ec27f696ebd47b1cb8a7aedd7ad51', 'name': 'Bog Berry Blush', 'variety': 'Other'}, {'objectName': 'f20d209e796b47fcb1acce18102340de', 'name': 'Captain Gray', 'variety': 'Gewurztraminer'}, {'objectName': 'cd88b14391ec83370d393b312c70eb1a', 'name': 'Dawn Patrol', 'variety': 'Other'}, {'objectName': 'fd796299ef3a8321cb26fbc0183e290c', 'name': 'Charterboat Chick', 'variety': 'Cabernet Sauvignon'}, {'objectName': '{29282D58-77C7-C914-52EC-DEB894E4B65E}', 'name': 'Bordello Blonde', 'variety': 'Blend - Other White'}, {'objectName': '7ef5d357d1df0c8a226500b1545c0c1c', 'name': 'Going Coastal', 'variety': 'Gewurztraminer'}, {'objectName': 'fcbdeecf2930768a59895f1dc03fba4d', 'name': 'Duckleberry Grunt', 'variety': 'Other'}, {'objectName': '8c665b81b8828f560caa9a5f169efcf6', 'name': 'Elk River', 'variety': 'Sauvignon Blanc'}, {'objectName': 'bbe953efbded6477a730adabfea09a12', 'name': 'Fleur de Lis', 'variety': 'Pinot Gris'}, {'objectName': '5d65239a57510b16f05aaa250f2bdaaf', 'name': 'Float', 'variety': 'Riesling'}, {'objectName': 'c26939ac515ae7d502ac015d34498b6e', 'name': 'Little Wild', 'variety': 'Other'}, {'objectName': 'cf4d96cbab331e800848b4b78b1cf8b0', 'name': 'Lighthouse', 'variety': 'Blend - Proprietary White'}, {'objectName': '6c79801b9e28b16ea1c98a9958653993', 'name': 'Kraken', 'variety': 'Sagrantino'}, {'objectName': 'ffd3e6be08638a09e05901f1afe6fdac', 'name': 'Rapture of the Deep', 'variety': 'Fruit'}, {'objectName': 'd4f428225ca7240ac2e23847e7511789', 'name': 'Maritime', 'variety': 'Riesling'}, {'objectName': 'a674218504db6683ad17cf6a674eb2b3', 'name': 'Red Sky At Night', 'variety': 'Fruit'}, {'objectName': '7ae319ffc5333ea6731100ab4840206b', 'name': 'Nirvana', 'variety': 'Blend - Bordeaux Style Red'}, {'objectName': '3d47c85fe20e76afab64623b069dc8fc', 'name': 'Pineapple Express', 'variety': 'Other'}, {'objectName': 'e877c3cbd2a3205f1ba6aae5c1cf6a01', 'name': 'Message In A Bottle', 'variety': 'Sangiovese'}, {'objectName': 'a9556383a80eb67a4abedf7b25d83f2d', 'name': 'Peaches on the Beaches', 'variety': 'Other'}, {'objectName': 'f28e22abd324297e87e4a3a3b88b8f97', 'name': 'Shelter From The Storm', 'variety': 'Other'}, {'objectName': '4aaadfda60bcaa6b3c5d8d750e101b99', 'name': 'True Blue', 'variety': 'Malbec'}, {'objectName': 'b0a996e05d97e849c27cb1321a00358c', 'name': 'Swimmer', 'variety': 'Petite Sirah'}, {'objectName': '{46DA9153-9F41-E340-35C2-A775196C9ECC}', 'name': 'Shorebird', 'variety': 'Chardonnay'}, {'objectName': '2bffd4589659509018bd49319ce4e652', 'name': 'Surfer', 'variety': 'Syrah'}, {'objectName': '72d7f830d1a067fdd47a9ae93092d637', 'name': 'Willapa', 'variety': 'Blend - Proprietary White'}, {'objectName': '957ef57d451a3e6115139fd5e6aa7607', 'name': 'Sunflower', 'variety': 'Riesling'}, {'objectName': '14e4d16c3e8d635143a9ef019c38074d', 'name': 'Skookumchuck', 'variety': 'Blend - Proprietary Red'}, {'objectName': '56eac25662aba469348d287b7d3065a7', 'name': 'Boom Runner', 'variety': 'Other'}, {'objectName': '87b439d43ec9c23cf6d29c1079cf56e6', 'name': 'Mermaid', 'variety': 'Merlot'}, {'objectName': '51f0e02c3111723414a585bf38c7c283', 'name': 'Shiver Me Timbers', 'variety': 'Other'}, {'objectName': '7819d0ba57ffdd4cabad5e9da6a6af18', 'name': 'Jetty Cat', 'variety': 'Blend - Proprietary Red'}]",2317,11,11,12,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No
WFS Wines,https://www.washingtonwine.org/wineries/wfs-wines/,,,,,,Winery,False,,,,https://wswc-1290.kxcdn.com/_assets/99e94db19d919763b792410e6e086fca/default_profile_img-01.png,[],19760,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
Whidbey Island Vineyard &amp; Winery,https://www.washingtonwine.org/wineries/whidbey-island-vineyard-winery_1/,http://whidbeyislandwinery.com,,360.221.2040,,winery@whidbey.com,Winery,True,"Summer: 11-5 daily, Winter: 11-5 Wed-Sun",1,Olympic Peninsula / Islands,https://wswc-1290.kxcdn.com/_assets/0d74f73336d6a070334d84302f6032f9/WIWSangiovese09.jpg,[],1285,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
Whiskey Barrel Cider Company,https://www.washingtonwine.org/wineries/whiskey-barrel-cider-company/,,,,,,Winery,False,,,,https://wswc-1290.kxcdn.com/_assets/99e94db19d919763b792410e6e086fca/default_profile_img-01.png,[],13675,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
White Heron Cellars,https://www.washingtonwine.org/wineries/white-heron-cellars/,http://www.whiteheronwine.com,We have been making oak free wines since 1986.,509-797-9463,,info@whiteheronwine.com,Winery,True,"Thurs, Fri, Sat, Sun, & Mon 11 AM to 6PM",1,Ancient Lakes,https://wswc-1290.kxcdn.com/_assets/21785572c23e16d3269442f648cadf20/whiteheronlabel.jpg,"[{'objectName': 'c8207c0bc5a60532634fa673e8b3bf8b', 'name': 'Roussanne', 'variety': 'Roussanne'}, {'objectName': '2c1e7b3394b401838ed575b970f2291e', 'name': 'Trinidad Red', 'variety': 'Blend - Rhone Style Red'}, {'objectName': 'acc85bee7f81e56f7282ad2199f73ed8', 'name': 'Rose of Syrah', 'variety': 'Rose'}, {'objectName': '4fa5ba50b2810cb9149f17535c38fc07', 'name': 'Mariposa Vineyard Red', 'variety': 'Blend - Bordeaux Style Red'}, {'objectName': '56c259795ef68c83ea1bde223460c5f9', 'name': 'Syrah', 'variety': 'Syrah'}]",1288,1,3,1,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
White Salmon Vineyard Tasting Room,https://www.washingtonwine.org/wineries/white-salmon-vineyard-tasting-room-cafe/,http://www.whitesalmonvineyard.com,"Located within the majestic Columbia Gorge AVA, one mile up from the Columbia River, you will find White Salmon Vineyard and winery. We specialize in growing world class grapes and producing fine wines to please your palate.",509 493-4640,,wine@wsvwine.com,Winery,True,"Thursday through Monday, 11 a.m. - 5 p.m. (April - Oct. )
By appointment (November - March)",1,Southwest WA,https://wswc-1290.kxcdn.com/_assets/43de9e55af838582a738ee222ab56a3f/WSV_Perfect_front_07Jan.jpg,"[{'objectName': 'c4a6dd80a8feffa1033171127566506e', 'name': 'Estate Chardonnay', 'variety': 'Chardonnay'}, {'objectName': 'da51fcfc76a43e3eca0521de109e96f4', 'name': 'Big White Chardonnay', 'variety': 'Blend - Proprietary White'}, {'objectName': '7a1dbc5c682cb649e1d9185bad5b6f22', 'name': 'Estate Pinot Noir', 'variety': 'Pinot Noir'}]",1291,2,1,0,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
Whitewood Cider Co.,https://www.washingtonwine.org/wineries/whitewood-cider-co/,,,,,,Winery,False,,,,https://wswc-1290.kxcdn.com/_assets/99e94db19d919763b792410e6e086fca/default_profile_img-01.png,[],16480,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
Wild Rose Vineyards,https://www.washingtonwine.org/wineries/wild-rose-vineyards_1/,,,,,,Winery,False,,1,Lake Chelan,https://wswc-1290.kxcdn.com/_assets/99e94db19d919763b792410e6e086fca/default_profile_img-01.png,[],20271,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
William Grassie Wine Estates,https://www.washingtonwine.org/wineries/william-grassie-wine-estates/,,"Award Winning Wine tasting in two locations.

Woodinville Winery Year Round

Fall City Gardes in the Summer month",,,,Winery,True,"By Appt 

Sat - Sun 1:00 - 5:00 in Woodinville year round

Wed - Fri Evenings and Sat - Sun 1:00 - 5:00 in Fall City during Summer months",1,Greater Seattle Area,https://wswc-1290.kxcdn.com/_assets/924c04b59a181b68080316077ecd4feb/Art for Woodinville brochure Grassie Wines.gif,[],17319,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
Willis Hall,https://www.washingtonwine.org/wineries/willis-hall/,http://www.WillisHall.com,"Passion drives the winemaking at Willis Hall - passion to produce consistently exceptional wines, passion to produce wines that express the very best that can be coaxed from the grapes, passion to make every vintage better than preceding ones.",(360)653-1247,(360)572-0140,John@WillisHall.com,Winery,False,"Call for APPOINTMENT ONLY, please.
(360)653-1247",,Greater Seattle Area,https://wswc-1290.kxcdn.com/_assets/fe749fbd809627e83afe7c7b2ade1c58/Willis_Hall_logo.jpg,[],1301,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
Willow Wine Cellars,https://www.washingtonwine.org/wineries/willow-wine-cellars/,,,,,,Winery,False,,,,https://wswc-1290.kxcdn.com/_assets/99e94db19d919763b792410e6e086fca/default_profile_img-01.png,[],18300,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
"Wilridge Vineyard, Winery &amp; Distillery - Yakima",https://www.washingtonwine.org/wineries/wilridge-winery---yakima/,http://www.wilridgewinery.com,"Wilridge Estate Vineyard - Naches Heights AVA near Yakima, WA is one of the most popular off-the-beaten-path vineyard and wine bar and tasting room destinations in Yakima's Wine Country.  Connecting Cowche Canyon Trails make Wilridge,...",509-966-0686,,info@wilridgewinery.com,Winery,True,"SEASONAL: SPRING/SUMMER (Apr-Sept) Wed & Thu 4-9 PM, Fri & Sat 11 AM-Late, Sun Noon-8 PM FALL/WINTER (Oct-Mar) Fri, Sat  and Sun 12 PM-8 PM",1,Naches Heights,https://wswc-1290.kxcdn.com/_assets/e1263193b8f003e5cdc934511a90ac93/LOGO-SQ Wilridge-500x500.jpg,[],19834,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
Wilridge Winery - Seattle,https://www.washingtonwine.org/wineries/wilridge-winery---seattle/,http://www.wilridgewinery.com,"Founded in Seattle Washington in 1988, Wilridge Winery continues to make wine and find time to open to the public for tastings and farm to table sales. Wine Tourist can visit this iconic location for Friday Night Wine Tasting at Seattle's...",206-325-3051,,info@wilridgewinery.com,Winery,True,Fridays 4-8 PM,1,Greater Seattle Area,https://wswc-1290.kxcdn.com/_assets/e82137c013256b81152a6644da8103d6/LOGO-SQ Wilridge-500x500.jpg,[],11027,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
Winchester Estate Winery,https://www.washingtonwine.org/wineries/winchester-estate-winery/,http://www.winchesterwinery.com,,509-717-3040,,info@winchesterwinery.com,Winery,True,Call for hours or by appt. - most Friday's and Saturday's May through October,1,Other,https://wswc-1290.kxcdn.com/_assets/5421b6b4f894b84815e3cd5bd4a23a46/4 - 1.jpg,"[{'objectName': '73cff06bed38469d8b47150b5e3e0c40', 'name': 'Chardonnay', 'variety': 'Chardonnay'}, {'objectName': 'e3ac68322ec5b0f21850976ca87aeed3', 'name': 'Malbec', 'variety': 'Malbec'}, {'objectName': '0ea712f14f558530ae409c51dc086a01', 'name': 'Merlot', 'variety': 'Merlot'}, {'objectName': 'ff544128cb2cfabacf9c2b41341e3004', 'name': 'Sangiovese Rose`', 'variety': 'Sangiovese'}]",19629,1,3,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
